,labeling_function,sub_task,model,head,replicate,k,score,value
350,chexpert,Cardiomegaly,count,gbm,3,1,brier,0.4512314941806084
351,chexpert,Cardiomegaly,count,gbm,4,1,auroc,0.44850629040062717
352,chexpert,Cardiomegaly,count,gbm,4,1,auprc,0.03489750908553324
353,chexpert,Cardiomegaly,count,gbm,4,1,brier,0.4233236127579044
354,chexpert,Cardiomegaly,count,gbm,0,2,auroc,0.4670013744666646
355,chexpert,Cardiomegaly,count,gbm,0,2,auprc,0.03571307361099269
356,chexpert,Cardiomegaly,count,gbm,0,2,brier,0.5269683434363022
357,chexpert,Cardiomegaly,count,gbm,1,2,auroc,0.49502014453670345
358,chexpert,Cardiomegaly,count,gbm,1,2,auprc,0.03750897725023912
359,chexpert,Cardiomegaly,count,gbm,1,2,brier,0.5094341153055902
360,chexpert,Cardiomegaly,count,gbm,2,2,auroc,0.49395555819064485
361,chexpert,Cardiomegaly,count,gbm,2,2,auprc,0.037435889607644185
362,chexpert,Cardiomegaly,count,gbm,2,2,brier,0.4327792436346763
363,chexpert,Cardiomegaly,count,gbm,3,2,auroc,0.43219642613963233
364,chexpert,Cardiomegaly,count,gbm,3,2,auprc,0.03685386463544771
365,chexpert,Cardiomegaly,count,gbm,3,2,brier,0.1771100009957601
366,chexpert,Cardiomegaly,count,gbm,4,2,auroc,0.6039653872793742
367,chexpert,Cardiomegaly,count,gbm,4,2,auprc,0.047549931938890205
368,chexpert,Cardiomegaly,count,gbm,4,2,brier,0.5991249052726357
369,chexpert,Cardiomegaly,count,gbm,0,4,auroc,0.5339810712070078
370,chexpert,Cardiomegaly,count,gbm,0,4,auprc,0.04282320919427916
371,chexpert,Cardiomegaly,count,gbm,0,4,brier,0.39598164826490884
372,chexpert,Cardiomegaly,count,gbm,1,4,auroc,0.5596271801632129
373,chexpert,Cardiomegaly,count,gbm,1,4,auprc,0.04565092735388259
374,chexpert,Cardiomegaly,count,gbm,1,4,brier,0.41900890740636865
375,chexpert,Cardiomegaly,count,gbm,2,4,auroc,0.5606409689881906
376,chexpert,Cardiomegaly,count,gbm,2,4,auprc,0.05310646943767039
377,chexpert,Cardiomegaly,count,gbm,2,4,brier,0.34769955790802975
378,chexpert,Cardiomegaly,count,gbm,3,4,auroc,0.4597232785739144
379,chexpert,Cardiomegaly,count,gbm,3,4,auprc,0.03446126223035553
380,chexpert,Cardiomegaly,count,gbm,3,4,brier,0.31765923276602265
381,chexpert,Cardiomegaly,count,gbm,4,4,auroc,0.48185478579040475
382,chexpert,Cardiomegaly,count,gbm,4,4,auprc,0.03822015912320513
383,chexpert,Cardiomegaly,count,gbm,4,4,brier,0.416071235677663
384,chexpert,Cardiomegaly,count,gbm,0,8,auroc,0.5401624656035934
385,chexpert,Cardiomegaly,count,gbm,0,8,auprc,0.04633653091538138
386,chexpert,Cardiomegaly,count,gbm,0,8,brier,0.3964012308960112
387,chexpert,Cardiomegaly,count,gbm,1,8,auroc,0.5560210193657443
388,chexpert,Cardiomegaly,count,gbm,1,8,auprc,0.04513214602349826
389,chexpert,Cardiomegaly,count,gbm,1,8,brier,0.5960598530249266
390,chexpert,Cardiomegaly,count,gbm,2,8,auroc,0.6738845466529684
391,chexpert,Cardiomegaly,count,gbm,2,8,auprc,0.07487699984796523
392,chexpert,Cardiomegaly,count,gbm,2,8,brier,0.3835472254568249
393,chexpert,Cardiomegaly,count,gbm,3,8,auroc,0.6808828701803729
394,chexpert,Cardiomegaly,count,gbm,3,8,auprc,0.06605578936598086
395,chexpert,Cardiomegaly,count,gbm,3,8,brier,0.35777681231115954
396,chexpert,Cardiomegaly,count,gbm,4,8,auroc,0.6025558718691975
397,chexpert,Cardiomegaly,count,gbm,4,8,auprc,0.06424855789863676
398,chexpert,Cardiomegaly,count,gbm,4,8,brier,0.3879730647528547
399,chexpert,Cardiomegaly,count,gbm,0,12,auroc,0.6273353349718236
400,chexpert,Cardiomegaly,count,gbm,0,12,auprc,0.0943961530026166
401,chexpert,Cardiomegaly,count,gbm,0,12,brier,0.36541401648077587
402,chexpert,Cardiomegaly,count,gbm,1,12,auroc,0.501645438243647
403,chexpert,Cardiomegaly,count,gbm,1,12,auprc,0.037471317051941476
404,chexpert,Cardiomegaly,count,gbm,1,12,brier,0.5864614125709434
405,chexpert,Cardiomegaly,count,gbm,2,12,auroc,0.6454945995595901
406,chexpert,Cardiomegaly,count,gbm,2,12,auprc,0.057992386604632656
407,chexpert,Cardiomegaly,count,gbm,2,12,brier,0.45349607955994103
408,chexpert,Cardiomegaly,count,gbm,3,12,auroc,0.6459801868051818
409,chexpert,Cardiomegaly,count,gbm,3,12,auprc,0.07145804230234667
410,chexpert,Cardiomegaly,count,gbm,3,12,brier,0.3904669600928738
411,chexpert,Cardiomegaly,count,gbm,4,12,auroc,0.6019035328826714
412,chexpert,Cardiomegaly,count,gbm,4,12,auprc,0.05516108792935699
413,chexpert,Cardiomegaly,count,gbm,4,12,brier,0.5476861394367555
414,chexpert,Cardiomegaly,count,gbm,0,16,auroc,0.6322773624938895
415,chexpert,Cardiomegaly,count,gbm,0,16,auprc,0.07328934857674825
416,chexpert,Cardiomegaly,count,gbm,0,16,brier,0.4672542000210083
417,chexpert,Cardiomegaly,count,gbm,1,16,auroc,0.48319929890156926
418,chexpert,Cardiomegaly,count,gbm,1,16,auprc,0.03709686100000972
419,chexpert,Cardiomegaly,count,gbm,1,16,brier,0.5645475607687614
420,chexpert,Cardiomegaly,count,gbm,2,16,auroc,0.6047800004137913
421,chexpert,Cardiomegaly,count,gbm,2,16,auprc,0.049526396574515213
422,chexpert,Cardiomegaly,count,gbm,2,16,brier,0.398261600822385
423,chexpert,Cardiomegaly,count,gbm,3,16,auroc,0.7036793771637196
424,chexpert,Cardiomegaly,count,gbm,3,16,auprc,0.08556942976302438
425,chexpert,Cardiomegaly,count,gbm,3,16,brier,0.3782185253296051
426,chexpert,Cardiomegaly,count,gbm,4,16,auroc,0.5994564510844576
427,chexpert,Cardiomegaly,count,gbm,4,16,auprc,0.058449612145312246
428,chexpert,Cardiomegaly,count,gbm,4,16,brier,0.34554220515962303
429,chexpert,Cardiomegaly,count,gbm,0,24,auroc,0.6258580380669521
430,chexpert,Cardiomegaly,count,gbm,0,24,auprc,0.0806952682067341
431,chexpert,Cardiomegaly,count,gbm,0,24,brier,0.6164782243072608
432,chexpert,Cardiomegaly,count,gbm,1,24,auroc,0.5627199617582674
433,chexpert,Cardiomegaly,count,gbm,1,24,auprc,0.05308404349323667
434,chexpert,Cardiomegaly,count,gbm,1,24,brier,0.43283536595378624
435,chexpert,Cardiomegaly,count,gbm,2,24,auroc,0.6609226867905138
436,chexpert,Cardiomegaly,count,gbm,2,24,auprc,0.0797811144312696
437,chexpert,Cardiomegaly,count,gbm,2,24,brier,0.36687297358608756
438,chexpert,Cardiomegaly,count,gbm,3,24,auroc,0.6348197089441001
439,chexpert,Cardiomegaly,count,gbm,3,24,auprc,0.0921303035425286
440,chexpert,Cardiomegaly,count,gbm,3,24,brier,0.3535210805930692
441,chexpert,Cardiomegaly,count,gbm,4,24,auroc,0.6261466112186248
442,chexpert,Cardiomegaly,count,gbm,4,24,auprc,0.056211761794249554
443,chexpert,Cardiomegaly,count,gbm,4,24,brier,0.28714613197919103
444,chexpert,Cardiomegaly,count,gbm,0,32,auroc,0.6857330298451649
445,chexpert,Cardiomegaly,count,gbm,0,32,auprc,0.10305117648225093
446,chexpert,Cardiomegaly,count,gbm,0,32,brier,0.4431935804511658
447,chexpert,Cardiomegaly,count,gbm,1,32,auroc,0.6203399450398615
448,chexpert,Cardiomegaly,count,gbm,1,32,auprc,0.05249600654806466
449,chexpert,Cardiomegaly,count,gbm,1,32,brier,0.31259039831139307
450,chexpert,Cardiomegaly,count,gbm,2,32,auroc,0.6923990850887815
451,chexpert,Cardiomegaly,count,gbm,2,32,auprc,0.1079304306222463
452,chexpert,Cardiomegaly,count,gbm,2,32,brier,0.2601271697995143
453,chexpert,Cardiomegaly,count,gbm,3,32,auroc,0.747362929296953
454,chexpert,Cardiomegaly,count,gbm,3,32,auprc,0.12152757389693408
455,chexpert,Cardiomegaly,count,gbm,3,32,brier,0.34629588202574874
456,chexpert,Cardiomegaly,count,gbm,4,32,auroc,0.7097323109598817
457,chexpert,Cardiomegaly,count,gbm,4,32,auprc,0.1061062228909907
458,chexpert,Cardiomegaly,count,gbm,4,32,brier,0.1711675408934231
459,chexpert,Cardiomegaly,count,gbm,0,48,auroc,0.7190467852889144
460,chexpert,Cardiomegaly,count,gbm,0,48,auprc,0.10393754352025347
461,chexpert,Cardiomegaly,count,gbm,0,48,brier,0.25924545244756036
462,chexpert,Cardiomegaly,count,gbm,1,48,auroc,0.6645782555112223
463,chexpert,Cardiomegaly,count,gbm,1,48,auprc,0.05968904591407314
464,chexpert,Cardiomegaly,count,gbm,1,48,brier,0.23190375545492353
465,chexpert,Cardiomegaly,count,gbm,2,48,auroc,0.6875115606820392
466,chexpert,Cardiomegaly,count,gbm,2,48,auprc,0.1000183406888344
467,chexpert,Cardiomegaly,count,gbm,2,48,brier,0.3097501191731043
468,chexpert,Cardiomegaly,count,gbm,3,48,auroc,0.7792109678178404
469,chexpert,Cardiomegaly,count,gbm,3,48,auprc,0.14348965207104533
470,chexpert,Cardiomegaly,count,gbm,3,48,brier,0.304152046144707
471,chexpert,Cardiomegaly,count,gbm,4,48,auroc,0.6819400453379455
472,chexpert,Cardiomegaly,count,gbm,4,48,auprc,0.12607186597974113
473,chexpert,Cardiomegaly,count,gbm,4,48,brier,0.1602108611279018
474,chexpert,Cardiomegaly,count,gbm,0,64,auroc,0.7133498973395995
475,chexpert,Cardiomegaly,count,gbm,0,64,auprc,0.12707081410321722
476,chexpert,Cardiomegaly,count,gbm,0,64,brier,0.22491978002796878
477,chexpert,Cardiomegaly,count,gbm,1,64,auroc,0.7174995452927064
478,chexpert,Cardiomegaly,count,gbm,1,64,auprc,0.08308798180922101
479,chexpert,Cardiomegaly,count,gbm,1,64,brier,0.16674863022383668
480,chexpert,Cardiomegaly,count,gbm,2,64,auroc,0.7479050268547502
481,chexpert,Cardiomegaly,count,gbm,2,64,auprc,0.10541583784532077
482,chexpert,Cardiomegaly,count,gbm,2,64,brier,0.20151092100837814
483,chexpert,Cardiomegaly,count,gbm,3,64,auroc,0.7681704585703757
484,chexpert,Cardiomegaly,count,gbm,3,64,auprc,0.11616167513514114
485,chexpert,Cardiomegaly,count,gbm,3,64,brier,0.2484311276826628
486,chexpert,Cardiomegaly,count,gbm,4,64,auroc,0.6602453350428474
487,chexpert,Cardiomegaly,count,gbm,4,64,auprc,0.11554355788528382
488,chexpert,Cardiomegaly,count,gbm,4,64,brier,0.17577950913085202
489,chexpert,Cardiomegaly,count,gbm,0,128,auroc,0.7534953789695792
490,chexpert,Cardiomegaly,count,gbm,0,128,auprc,0.10832342241520654
491,chexpert,Cardiomegaly,count,gbm,0,128,brier,0.1728987475090788
492,chexpert,Cardiomegaly,count,gbm,1,128,auroc,0.7415077815935105
493,chexpert,Cardiomegaly,count,gbm,1,128,auprc,0.09120753498042039
494,chexpert,Cardiomegaly,count,gbm,1,128,brier,0.1910816361335574
495,chexpert,Cardiomegaly,count,gbm,2,128,auroc,0.7579762144081532
496,chexpert,Cardiomegaly,count,gbm,2,128,auprc,0.12577397705619467
497,chexpert,Cardiomegaly,count,gbm,2,128,brier,0.18861873196497755
498,chexpert,Cardiomegaly,count,gbm,3,128,auroc,0.783361387769748
499,chexpert,Cardiomegaly,count,gbm,3,128,auprc,0.12765040656835352
500,chexpert,Cardiomegaly,count,gbm,3,128,brier,0.16344197194928256
501,chexpert,Cardiomegaly,count,gbm,4,128,auroc,0.7687514648677243
502,chexpert,Cardiomegaly,count,gbm,4,128,auprc,0.11600998783619615
503,chexpert,Cardiomegaly,count,gbm,4,128,brier,0.12793793225137712
504,chexpert,Lung Lesion,count,gbm,0,-1,auroc,0.7087214247233198
505,chexpert,Lung Lesion,count,gbm,0,-1,auprc,0.27786909394134557
506,chexpert,Lung Lesion,count,gbm,0,-1,brier,0.10467908133712894
507,chexpert,Lung Lesion,count,gbm,0,1,auroc,0.42133911128774704
508,chexpert,Lung Lesion,count,gbm,0,1,auprc,0.11448698562215176
509,chexpert,Lung Lesion,count,gbm,0,1,brier,0.6834911652314009
510,chexpert,Lung Lesion,count,gbm,1,1,auroc,0.5274827414357739
511,chexpert,Lung Lesion,count,gbm,1,1,auprc,0.13604712121815649
512,chexpert,Lung Lesion,count,gbm,1,1,brier,0.4429692924436236
513,chexpert,Lung Lesion,count,gbm,2,1,auroc,0.5274827414357739
514,chexpert,Lung Lesion,count,gbm,2,1,auprc,0.13604712121815649
515,chexpert,Lung Lesion,count,gbm,2,1,brier,0.4429692924436236
516,chexpert,Lung Lesion,count,gbm,3,1,auroc,0.5580655338270457
517,chexpert,Lung Lesion,count,gbm,3,1,auprc,0.14645195264111854
518,chexpert,Lung Lesion,count,gbm,3,1,brier,0.301593840499663
519,chexpert,Lung Lesion,count,gbm,4,1,auroc,0.4419344661729543
520,chexpert,Lung Lesion,count,gbm,4,1,auprc,0.11817694021155045
521,chexpert,Lung Lesion,count,gbm,4,1,brier,0.5729612664388497
522,chexpert,Lung Lesion,count,gbm,0,2,auroc,0.527299115768713
523,chexpert,Lung Lesion,count,gbm,0,2,auprc,0.13757455056191017
524,chexpert,Lung Lesion,count,gbm,0,2,brier,0.19372620671125163
525,chexpert,Lung Lesion,count,gbm,1,2,auroc,0.5274827414357739
526,chexpert,Lung Lesion,count,gbm,1,2,auprc,0.13604712121815649
527,chexpert,Lung Lesion,count,gbm,1,2,brier,0.4429692924436242
528,chexpert,Lung Lesion,count,gbm,2,2,auroc,0.5224110754608056
529,chexpert,Lung Lesion,count,gbm,2,2,auprc,0.13457423536585417
530,chexpert,Lung Lesion,count,gbm,2,2,brier,0.6511767762156393
531,chexpert,Lung Lesion,count,gbm,3,2,auroc,0.5107785018763795
532,chexpert,Lung Lesion,count,gbm,3,2,auprc,0.13179457501589725
533,chexpert,Lung Lesion,count,gbm,3,2,brier,0.5181553282501853
534,chexpert,Lung Lesion,count,gbm,4,2,auroc,0.4661559158293919
535,chexpert,Lung Lesion,count,gbm,4,2,auprc,0.1221829472895343
536,chexpert,Lung Lesion,count,gbm,4,2,brier,0.6975369081842758
537,chexpert,Lung Lesion,count,gbm,0,4,auroc,0.5098588245898702
538,chexpert,Lung Lesion,count,gbm,0,4,auprc,0.13334883835008304
539,chexpert,Lung Lesion,count,gbm,0,4,brier,0.2054081711666551
540,chexpert,Lung Lesion,count,gbm,1,4,auroc,0.47216599640383494
541,chexpert,Lung Lesion,count,gbm,1,4,auprc,0.12202076874238586
542,chexpert,Lung Lesion,count,gbm,1,4,brier,0.3803601637255845
543,chexpert,Lung Lesion,count,gbm,2,4,auroc,0.5355928500812099
544,chexpert,Lung Lesion,count,gbm,2,4,auprc,0.13796376208617267
545,chexpert,Lung Lesion,count,gbm,2,4,brier,0.4312186055288017
546,chexpert,Lung Lesion,count,gbm,3,4,auroc,0.5381355783998654
547,chexpert,Lung Lesion,count,gbm,3,4,auprc,0.13949399287861633
548,chexpert,Lung Lesion,count,gbm,3,4,brier,0.25723931935854105
549,chexpert,Lung Lesion,count,gbm,4,4,auroc,0.5115157526838577
550,chexpert,Lung Lesion,count,gbm,4,4,auprc,0.13446467958660538
551,chexpert,Lung Lesion,count,gbm,4,4,brier,0.5329354891352359
552,chexpert,Lung Lesion,count,gbm,0,8,auroc,0.4713835262144003
553,chexpert,Lung Lesion,count,gbm,0,8,auprc,0.12276426150821403
554,chexpert,Lung Lesion,count,gbm,0,8,brier,0.5528528953670832
555,chexpert,Lung Lesion,count,gbm,1,8,auroc,0.5109767176644694
556,chexpert,Lung Lesion,count,gbm,1,8,auprc,0.13230216542321183
557,chexpert,Lung Lesion,count,gbm,1,8,brier,0.41132511036238967
558,chexpert,Lung Lesion,count,gbm,2,8,auroc,0.5484503942380614
559,chexpert,Lung Lesion,count,gbm,2,8,auprc,0.14230428674838086
560,chexpert,Lung Lesion,count,gbm,2,8,brier,0.4118116665786753
561,chexpert,Lung Lesion,count,gbm,3,8,auroc,0.5478565962986461
562,chexpert,Lung Lesion,count,gbm,3,8,auprc,0.15022394699836694
563,chexpert,Lung Lesion,count,gbm,3,8,brier,0.29706035796123265
564,chexpert,Lung Lesion,count,gbm,4,8,auroc,0.5775966093358187
565,chexpert,Lung Lesion,count,gbm,4,8,auprc,0.164833916455976
566,chexpert,Lung Lesion,count,gbm,4,8,brier,0.5396444447162181
567,chexpert,Lung Lesion,count,gbm,0,12,auroc,0.5153554028567257
568,chexpert,Lung Lesion,count,gbm,0,12,auprc,0.14025061179840667
569,chexpert,Lung Lesion,count,gbm,0,12,brier,0.479202921971755
570,chexpert,Lung Lesion,count,gbm,1,12,auroc,0.5169157963143156
571,chexpert,Lung Lesion,count,gbm,1,12,auprc,0.13420641879671708
572,chexpert,Lung Lesion,count,gbm,1,12,brier,0.3150898714721415
573,chexpert,Lung Lesion,count,gbm,2,12,auroc,0.5714695079961358
574,chexpert,Lung Lesion,count,gbm,2,12,auprc,0.14920488032872817
575,chexpert,Lung Lesion,count,gbm,2,12,brier,0.4838253137484968
576,chexpert,Lung Lesion,count,gbm,3,12,auroc,0.531251389684045
577,chexpert,Lung Lesion,count,gbm,3,12,auprc,0.1524476571632182
578,chexpert,Lung Lesion,count,gbm,3,12,brier,0.6040041791185948
579,chexpert,Lung Lesion,count,gbm,4,12,auroc,0.5488139980419258
580,chexpert,Lung Lesion,count,gbm,4,12,auprc,0.15084476922483256
581,chexpert,Lung Lesion,count,gbm,4,12,brier,0.33903344256297446
582,chexpert,Lung Lesion,count,gbm,0,16,auroc,0.5717977357531215
583,chexpert,Lung Lesion,count,gbm,0,16,auprc,0.17478012559474893
584,chexpert,Lung Lesion,count,gbm,0,16,brier,0.45674232100320267
585,chexpert,Lung Lesion,count,gbm,1,16,auroc,0.4943759080726441
586,chexpert,Lung Lesion,count,gbm,1,16,auprc,0.13355549948663914
587,chexpert,Lung Lesion,count,gbm,1,16,brier,0.30855652023824387
588,chexpert,Lung Lesion,count,gbm,2,16,auroc,0.5735809783195798
589,chexpert,Lung Lesion,count,gbm,2,16,auprc,0.15954577274810522
590,chexpert,Lung Lesion,count,gbm,2,16,brier,0.36108169300595355
591,chexpert,Lung Lesion,count,gbm,3,16,auroc,0.5196737788843174
592,chexpert,Lung Lesion,count,gbm,3,16,auprc,0.13854918541316064
593,chexpert,Lung Lesion,count,gbm,3,16,brier,0.4220079279373446
594,chexpert,Lung Lesion,count,gbm,4,16,auroc,0.5834125213817724
595,chexpert,Lung Lesion,count,gbm,4,16,auprc,0.17518532436367557
596,chexpert,Lung Lesion,count,gbm,4,16,brier,0.5535203042853583
597,chexpert,Lung Lesion,count,gbm,0,24,auroc,0.5983048377943295
598,chexpert,Lung Lesion,count,gbm,0,24,auprc,0.179308953617692
599,chexpert,Lung Lesion,count,gbm,0,24,brier,0.6067854130484597
600,chexpert,Lung Lesion,count,gbm,1,24,auroc,0.5843061163286338
601,chexpert,Lung Lesion,count,gbm,1,24,auprc,0.17242273985804146
602,chexpert,Lung Lesion,count,gbm,1,24,brier,0.3839989330470774
603,chexpert,Lung Lesion,count,gbm,2,24,auroc,0.5475831814278552
604,chexpert,Lung Lesion,count,gbm,2,24,auprc,0.16209023727255922
605,chexpert,Lung Lesion,count,gbm,2,24,brier,0.5191192891384994
606,chexpert,Lung Lesion,count,gbm,3,24,auroc,0.5611274605964301
607,chexpert,Lung Lesion,count,gbm,3,24,auprc,0.1587359272445081
608,chexpert,Lung Lesion,count,gbm,3,24,brier,0.3276430762540634
609,chexpert,Lung Lesion,count,gbm,4,24,auroc,0.5566455453012765
610,chexpert,Lung Lesion,count,gbm,4,24,auprc,0.1606630996080542
611,chexpert,Lung Lesion,count,gbm,4,24,brier,0.46109711301728734
612,chexpert,Lung Lesion,count,gbm,0,32,auroc,0.6573550548923324
613,chexpert,Lung Lesion,count,gbm,0,32,auprc,0.21613447084091142
614,chexpert,Lung Lesion,count,gbm,0,32,brier,0.5879521578006565
615,chexpert,Lung Lesion,count,gbm,1,32,auroc,0.5483101392047445
616,chexpert,Lung Lesion,count,gbm,1,32,auprc,0.14293245854742342
617,chexpert,Lung Lesion,count,gbm,1,32,brier,0.3500048638710288
618,chexpert,Lung Lesion,count,gbm,2,32,auroc,0.5901265752958671
619,chexpert,Lung Lesion,count,gbm,2,32,auprc,0.17496610969178591
620,chexpert,Lung Lesion,count,gbm,2,32,brier,0.27708802236846275
621,chexpert,Lung Lesion,count,gbm,3,32,auroc,0.583859918449218
622,chexpert,Lung Lesion,count,gbm,3,32,auprc,0.17246456418376865
623,chexpert,Lung Lesion,count,gbm,3,32,brier,0.359643798662981
624,chexpert,Lung Lesion,count,gbm,4,32,auroc,0.5904551028498604
625,chexpert,Lung Lesion,count,gbm,4,32,auprc,0.16933582087335403
626,chexpert,Lung Lesion,count,gbm,4,32,brier,0.40629858340127445
627,chexpert,Lung Lesion,count,gbm,0,48,auroc,0.604170116414176
628,chexpert,Lung Lesion,count,gbm,0,48,auprc,0.1802720077190616
629,chexpert,Lung Lesion,count,gbm,0,48,brier,0.41074071699737436
630,chexpert,Lung Lesion,count,gbm,1,48,auroc,0.5853869345066456
631,chexpert,Lung Lesion,count,gbm,1,48,auprc,0.16286676862671087
632,chexpert,Lung Lesion,count,gbm,1,48,brier,0.2810813040594348
633,chexpert,Lung Lesion,count,gbm,2,48,auroc,0.6556927304522109
634,chexpert,Lung Lesion,count,gbm,2,48,auprc,0.22158329667872248
635,chexpert,Lung Lesion,count,gbm,2,48,brier,0.4171126545193943
636,chexpert,Lung Lesion,count,gbm,3,48,auroc,0.6400971901925206
637,chexpert,Lung Lesion,count,gbm,3,48,auprc,0.21222245306874357
638,chexpert,Lung Lesion,count,gbm,3,48,brier,0.2913541814586806
639,chexpert,Lung Lesion,count,gbm,4,48,auroc,0.6078241922394346
640,chexpert,Lung Lesion,count,gbm,4,48,auprc,0.19103322058860087
641,chexpert,Lung Lesion,count,gbm,4,48,brier,0.3066285618014378
642,chexpert,Lung Lesion,count,gbm,0,64,auroc,0.6470396894262894
643,chexpert,Lung Lesion,count,gbm,0,64,auprc,0.21669650591702305
644,chexpert,Lung Lesion,count,gbm,0,64,brier,0.26327243833739594
645,chexpert,Lung Lesion,count,gbm,1,64,auroc,0.5843273019838268
646,chexpert,Lung Lesion,count,gbm,1,64,auprc,0.1735474860563323
647,chexpert,Lung Lesion,count,gbm,1,64,brier,0.3394645425996663
648,chexpert,Lung Lesion,count,gbm,2,64,auroc,0.627578166823244
649,chexpert,Lung Lesion,count,gbm,2,64,auprc,0.21113446255299112
650,chexpert,Lung Lesion,count,gbm,2,64,brier,0.45154982236684116
651,chexpert,Lung Lesion,count,gbm,3,64,auroc,0.6597923046305346
652,chexpert,Lung Lesion,count,gbm,3,64,auprc,0.21034043027093052
653,chexpert,Lung Lesion,count,gbm,3,64,brier,0.23019371262919333
