,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
1853,1853,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,1,brier,0.250001764289201
1854,1854,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,1,auroc,0.5340043394406944
1855,1855,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,1,auprc,0.0487854566843186
1856,1856,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,1,brier,0.2500021119831244
1857,1857,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,1,auroc,0.5796166827386693
1858,1858,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,1,auprc,0.0694482296835425
1859,1859,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,1,brier,0.2499977835094095
1860,1860,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,1,auroc,0.6414416586306654
1861,1861,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,1,auprc,0.0697162577989566
1862,1862,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,1,brier,0.2499994043752435
1863,1863,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,1,auroc,0.5497890549662489
1864,1864,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,1,auprc,0.0593967608014646
1865,1865,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,1,brier,0.2500075619980074
1866,1866,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,2,auroc,0.461276518804243
1867,1867,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,2,auprc,0.0384999929045996
1868,1868,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,2,brier,0.2500020806026251
1869,1869,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,2,auroc,0.6178097878495661
1870,1870,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,2,auprc,0.0796195771551445
1871,1871,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,2,brier,0.2500016802962816
1872,1872,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,2,auroc,0.5323891031822565
1873,1873,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,2,auprc,0.0541195820348641
1874,1874,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,2,brier,0.2500011570119171
1875,1875,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,2,auroc,0.6316538090646094
1876,1876,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,2,auprc,0.0835014173946206
1877,1877,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,2,brier,0.2500002599846598
1878,1878,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,2,auroc,0.5068466730954677
1879,1879,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,2,auprc,0.0456201536924053
1880,1880,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,2,brier,0.2500093521921449
1881,1881,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,4,auroc,0.544750482160077
1882,1882,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,4,auprc,0.0490482132669584
1883,1883,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,4,brier,0.2500020741838736
1884,1884,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,4,auroc,0.4149349083895853
1885,1885,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,4,auprc,0.0335265753701744
1886,1886,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,4,brier,0.5065978711874992
1887,1887,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,4,auroc,0.5287005785920925
1888,1888,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,4,auprc,0.0531397864298156
1889,1889,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,4,brier,0.2500007937961399
1890,1890,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,4,auroc,0.6599083895853424
1891,1891,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,4,auprc,0.0793290301201301
1892,1892,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,4,brier,0.2499999461232449
1893,1893,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,4,auroc,0.4404411764705882
1894,1894,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,4,auprc,0.0357963995021065
1895,1895,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,4,brier,0.2500014367105201
1896,1896,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,8,auroc,0.4822866441658631
1897,1897,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,8,auprc,0.0389298428171225
1898,1898,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,8,brier,0.2787279008268967
1899,1899,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,8,auroc,0.5651880424300868
1900,1900,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,8,auprc,0.0499565962848566
1901,1901,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,8,brier,0.3549205526915766
1902,1902,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,8,auroc,0.4837150433944069
1903,1903,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,8,auprc,0.0411840667307738
1904,1904,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,8,brier,0.3482054113782495
1905,1905,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,8,auroc,0.5855532786885247
1906,1906,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,8,auprc,0.0659725049410511
1907,1907,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,8,brier,0.2499987100773215
1908,1908,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,8,auroc,0.4668394406943105
1909,1909,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,8,auprc,0.0415198253120173
1910,1910,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,8,brier,0.2500009808309427
1911,1911,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,12,auroc,0.6055207328833173
1912,1912,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,12,auprc,0.0763735412737471
1913,1913,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,12,brier,0.2832605228747876
1914,1914,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,12,auroc,0.5381629701060751
1915,1915,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,12,auprc,0.0460499289565194
1916,1916,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,12,brier,0.3074799402937772
1917,1917,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,12,auroc,0.5777362584378013
1918,1918,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,12,auprc,0.0605467484504846
1919,1919,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,12,brier,0.2372469970019493
1920,1920,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,12,auroc,0.6937017839922854
1921,1921,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,12,auprc,0.1220205243552947
1922,1922,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,12,brier,0.250001521456329
1923,1923,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,12,auroc,0.62726012536162
1924,1924,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,12,auprc,0.0908021186508844
1925,1925,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,12,brier,0.4076577389812882
1926,1926,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,16,auroc,0.6067894165863067
1927,1927,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,16,auprc,0.0617026638656501
1928,1928,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,16,brier,0.4106488456698628
1929,1929,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,16,auroc,0.5339681774349083
1930,1930,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,16,auprc,0.0467167716174178
1931,1931,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,16,brier,0.3277362098896736
1932,1932,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,16,auroc,0.5692502410800386
1933,1933,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,16,auprc,0.0567587199294154
1934,1934,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,16,brier,0.3897906582712211
1935,1935,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,16,auroc,0.6566779170684668
1936,1936,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,16,auprc,0.107187079189793
1937,1937,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,16,brier,0.2454937695529106
1938,1938,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,16,auroc,0.4978694551591128
1939,1939,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,16,auprc,0.0516622848370729
1940,1940,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,16,brier,0.3446735486562735
1941,1941,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,24,auroc,0.5655526759884282
1942,1942,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,24,auprc,0.0692062702379173
1943,1943,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,24,brier,0.4584546664387431
1944,1944,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,24,auroc,0.5383377531340405
1945,1945,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,24,auprc,0.0437212477405028
1946,1946,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,24,brier,0.4265837522384011
1947,1947,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,24,auroc,0.6733124397299903
1948,1948,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,24,auprc,0.0926524540705593
1949,1949,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,24,brier,0.2923709373496529
1950,1950,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,24,auroc,0.715983606557377
1951,1951,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,24,auprc,0.1264907801610243
1952,1952,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,24,brier,0.2443147675237195
1953,1953,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,24,auroc,0.597631388621022
1954,1954,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,24,auprc,0.0990486457100043
1955,1955,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,24,brier,0.22421227023464
1956,1956,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,32,auroc,0.594542550626808
1957,1957,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,32,auprc,0.058667548860982
1958,1958,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,32,brier,0.4183413940195624
1959,1959,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,32,auroc,0.5933341369334619
1960,1960,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,32,auprc,0.0557701674499013
1961,1961,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,32,brier,0.2533407068676996
1962,1962,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,32,auroc,0.7232762777242044
1963,1963,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,32,auprc,0.107974416160996
1964,1964,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,32,brier,0.2310402648271174
1965,1965,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,32,auroc,0.6629580520732883
1966,1966,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,32,auprc,0.081263588699485
1967,1967,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,32,brier,0.264747083171509
1968,1968,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,32,auroc,0.6358907907425264
1969,1969,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,32,auprc,0.1051136342419432
1970,1970,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,32,brier,0.2429954693780559
1971,1971,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,48,auroc,0.662349324975892
1972,1972,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,48,auprc,0.1147568922276466
1973,1973,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,48,brier,0.2658212991619346
1974,1974,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,48,auroc,0.5866140308582449
1975,1975,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,48,auprc,0.0512885767101628
1976,1976,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,48,brier,0.2705315629408976
1977,1977,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,48,auroc,0.6711728543876567
1978,1978,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,48,auprc,0.0736786725202195
1979,1979,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,48,brier,0.3915974415646941
1980,1980,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,48,auroc,0.6343478784956607
1981,1981,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,48,auprc,0.0830496015313605
1982,1982,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,48,brier,0.2546443903108678
1983,1983,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,48,auroc,0.5816658630665381
1984,1984,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,48,auprc,0.0554084253099598
1985,1985,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,48,brier,0.3992295156426295
1986,1986,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,64,auroc,0.7406280135004821
1987,1987,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,64,auprc,0.137534507612593
1988,1988,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,64,brier,0.2276392145443307
1989,1989,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,64,auroc,0.5599566055930568
1990,1990,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,64,auprc,0.0507630648784124
1991,1991,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,64,brier,0.3564530819804025
1992,1992,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,64,auroc,0.7574795081967214
1993,1993,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,64,auprc,0.1185935432831823
1994,1994,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,64,brier,0.2276820035773921
1995,1995,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,64,auroc,0.6706243972999035
1996,1996,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,64,auprc,0.0827433246252699
1997,1997,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,64,brier,0.3658550837157036
1998,1998,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,64,auroc,0.6020431533269046
1999,1999,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,64,auprc,0.088336440969039
2000,2000,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,64,brier,0.3053133211111986
2001,2001,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,128,auroc,0.7433160559305689
2002,2002,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,128,auprc,0.1183907689053048
2003,2003,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,0,128,brier,0.2164506209368146
2004,2004,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,128,auroc,0.728634281581485
2005,2005,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,128,auprc,0.0928761675005327
2006,2006,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,1,128,brier,0.2138509220883903
2007,2007,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,128,auroc,0.7415441176470587
2008,2008,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,128,auprc,0.1096442861814819
2009,2009,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,2,128,brier,0.2295612357893411
2010,2010,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,128,auroc,0.7487524108003857
2011,2011,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,128,auprc,0.1115963594150764
2012,2012,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,3,128,brier,0.2190203911604302
2013,2013,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,128,auroc,0.7595347155255544
2014,2014,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,128,auprc,0.1199937886769338
2015,2015,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,lr_lbfgs,4,128,brier,0.2125084819090788
2016,2016,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,-1,auroc,0.6016453712632593
2017,2017,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,-1,auprc,0.0662187421340709
2018,2018,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,-1,brier,0.044382302273121
2019,2019,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,1,auroc,0.5292701301832208
2020,2020,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,1,auprc,0.0443212173023264
2021,2021,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,1,brier,0.5139911634756995
2022,2022,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,1,auroc,0.5086517598842816
2023,2023,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,1,auprc,0.0424357774288996
2024,2024,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,1,brier,0.7044673539518901
2025,2025,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,1,auroc,0.5885577386692382
2026,2026,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,1,auprc,0.0535463925345607
2027,2027,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,1,brier,0.2601865488463427
2028,2028,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,1,auroc,0.5786403085824494
2029,2029,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,1,auprc,0.0533216934672362
2030,2030,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,1,brier,0.1929307805596465
2031,2031,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,1,auroc,0.506494093539055
2032,2032,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,1,auprc,0.0422548181963902
2033,2033,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,1,brier,0.8379970544918999
2034,2034,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,2,auroc,0.4571299421407907
2035,2035,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,2,auprc,0.0386231936213004
2036,2036,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,2,brier,0.3932253313696613
2037,2037,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,2,auroc,0.4392990597878495
2038,2038,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,2,auprc,0.0376021181439937
2039,2039,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,2,brier,0.3650793650793651
2040,2040,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,2,auroc,0.5109390067502411
2041,2041,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,2,auprc,0.0516571073704237
2042,2042,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,2,brier,0.1656398740896668
2043,2043,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,2,auroc,0.6036342815814851
2044,2044,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,2,auprc,0.0560688006640372
2045,2045,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,2,brier,0.2744231713303878
2046,2046,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,2,auroc,0.5058220829315333
2047,2047,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,2,auprc,0.0448293438416677
2048,2048,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,2,brier,0.456021531395221
2049,2049,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,4,auroc,0.5370178399228543
2050,2050,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,4,auprc,0.0451242841113809
2051,2051,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,4,brier,0.3035640648011782
2052,2052,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,4,auroc,0.5101615236258437
2053,2053,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,4,auprc,0.0426100898091195
2054,2054,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,4,brier,0.2359155621011291
2055,2055,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,4,auroc,0.503103905496625
2056,2056,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,4,auprc,0.0424771370353248
2057,2057,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,4,brier,0.344406261932035
2058,2058,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,4,auroc,0.5817984570877531
2059,2059,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,4,auprc,0.0508583980098765
2060,2060,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,4,brier,0.2383505154639175
2061,2061,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,4,auroc,0.4850650916104146
2062,2062,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,4,auprc,0.040915435414914
2063,2063,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,4,4,brier,0.3345900834560629
2064,2064,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,8,auroc,0.5592665139826422
2065,2065,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,8,auprc,0.0477268791688204
2066,2066,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,0,8,brier,0.4241531664212076
2067,2067,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,8,auroc,0.5402965284474446
2068,2068,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,8,auprc,0.0532883533434866
2069,2069,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,1,8,brier,0.2752745561954982
2070,2070,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,8,auroc,0.5145310993249759
2071,2071,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,8,auprc,0.0429719292490473
2072,2072,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,2,8,brier,0.4020618556701031
2073,2073,,guo_icu,guo_icu,clinicalbert_type3_clinicalbert_pool,knn,3,8,auroc,0.6356376567020251
