,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
181,181,181.0,181.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,1,auprc,0.0254690221617502
182,182,182.0,182.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,1,brier,0.2499277947046384
183,183,183.0,183.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,1,auroc,0.4767948635925575
184,184,184.0,184.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,1,auprc,0.0256276032965065
185,185,185.0,185.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,1,brier,0.2498187882743425
186,186,186.0,186.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,2,auroc,0.5109698523280063
187,187,187.0,187.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,2,auprc,0.0299154778440886
188,188,188.0,188.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,2,brier,0.2500623973394691
189,189,189.0,189.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,2,auroc,0.5383534942948138
190,190,190.0,190.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,2,auprc,0.0300531844544348
191,191,191.0,191.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,2,brier,0.2554296891948903
192,192,192.0,192.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,2,auroc,0.4724155898530687
193,193,193.0,193.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,2,auprc,0.0246449905002894
194,194,194.0,194.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,2,brier,0.2498699923866821
195,195,195.0,195.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,2,auroc,0.5210009350494704
196,196,196.0,196.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,2,auprc,0.0286323157236339
197,197,197.0,197.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,2,brier,0.3008446869159865
198,198,198.0,198.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,2,auroc,0.4791240625593835
199,199,199.0,199.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,2,auprc,0.029511902687949
200,200,200.0,200.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,2,brier,0.2499694050497973
201,201,201.0,201.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,4,auroc,0.5180752189963289
202,202,202.0,202.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,4,auprc,0.0312861716247757
203,203,203.0,203.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,4,brier,0.2500540773577597
204,204,204.0,204.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,4,auroc,0.4771299763529912
205,205,205.0,205.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,4,auprc,0.0262053474931755
206,206,206.0,206.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,4,brier,0.2498616295446435
207,207,207.0,207.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,4,auroc,0.4758994299445837
208,208,208.0,208.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,4,auprc,0.0244933048151072
209,209,209.0,209.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,4,brier,0.2499556464162083
210,210,210.0,210.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,4,auroc,0.4854091806699739
211,211,211.0,211.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,4,auprc,0.0260374988710745
212,212,212.0,212.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,4,brier,0.2557240414226561
213,213,213.0,213.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,4,auroc,0.5830648099726508
214,214,214.0,214.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,4,auprc,0.0370190369685061
215,215,215.0,215.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,4,brier,0.2500240440684843
216,216,216.0,216.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,8,auroc,0.5264743122116027
217,217,217.0,217.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,8,auprc,0.0325355564406322
218,218,218.0,218.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,8,brier,0.2500701223435699
219,219,219.0,219.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,8,auroc,0.465022451487612
220,220,220.0,220.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,8,auprc,0.021970392457418
221,221,221.0,221.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,1,8,brier,0.4860627160371569
222,222,222.0,222.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,8,auroc,0.5510955199758563
223,223,223.0,223.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,8,auprc,0.0330608831603343
224,224,224.0,224.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,2,8,brier,0.2510638755275173
225,225,225.0,225.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,8,auroc,0.5654597892355344
226,226,226.0,226.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,8,auprc,0.035129479452151
227,227,227.0,227.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,3,8,brier,0.3901715508645058
228,228,228.0,228.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,8,auroc,0.5462507473691229
229,229,229.0,229.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,8,auprc,0.0296712697106634
230,230,230.0,230.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,4,8,brier,0.2062247743527622
231,231,231.0,231.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,12,auroc,0.5292841133836963
232,232,232.0,232.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,12,auprc,0.0326510652963585
233,233,233.0,233.0,lab_hyperkalemia,lab_hyperkalemia,count,lr_lbfgs,0,12,brier,0.2500738341382891
