,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
112,112.0,112.0,112.0,new_hypertension,new_hypertension,count,gbm,1,32,auprc,0.1512407083831101
113,113.0,113.0,113.0,new_hypertension,new_hypertension,count,gbm,1,32,brier,0.277880064517699
114,114.0,114.0,114.0,new_hypertension,new_hypertension,count,gbm,2,32,auroc,0.5849228286435353
115,115.0,115.0,115.0,new_hypertension,new_hypertension,count,gbm,2,32,auprc,0.1824274088558414
116,116.0,116.0,116.0,new_hypertension,new_hypertension,count,gbm,2,32,brier,0.3062944097356155
117,117.0,117.0,117.0,new_hypertension,new_hypertension,count,gbm,3,32,auroc,0.5673854447439353
118,118.0,118.0,118.0,new_hypertension,new_hypertension,count,gbm,3,32,auprc,0.1725057040462173
119,119.0,119.0,119.0,new_hypertension,new_hypertension,count,gbm,3,32,brier,0.4261818028170844
120,120.0,120.0,120.0,new_hypertension,new_hypertension,count,gbm,4,32,auroc,0.5417846984966322
121,121.0,121.0,121.0,new_hypertension,new_hypertension,count,gbm,4,32,auprc,0.1357801352977787
122,122.0,122.0,122.0,new_hypertension,new_hypertension,count,gbm,4,32,brier,0.4410467786296771
123,123.0,123.0,123.0,new_hypertension,new_hypertension,count,gbm,0,48,auroc,0.6454924717152815
124,124.0,124.0,124.0,new_hypertension,new_hypertension,count,gbm,0,48,auprc,0.2071384351387329
125,125.0,125.0,125.0,new_hypertension,new_hypertension,count,gbm,0,48,brier,0.3279209443282226
126,126.0,126.0,126.0,new_hypertension,new_hypertension,count,gbm,1,48,auroc,0.6280781270566151
127,127.0,127.0,127.0,new_hypertension,new_hypertension,count,gbm,1,48,auprc,0.1902226899262842
128,128.0,128.0,128.0,new_hypertension,new_hypertension,count,gbm,1,48,brier,0.3926221950834594
129,129.0,129.0,129.0,new_hypertension,new_hypertension,count,gbm,2,48,auroc,0.6130330031303473
130,130.0,130.0,130.0,new_hypertension,new_hypertension,count,gbm,2,48,auprc,0.1889984693157511
131,131.0,131.0,131.0,new_hypertension,new_hypertension,count,gbm,2,48,brier,0.3512909602662702
132,132.0,132.0,132.0,new_hypertension,new_hypertension,count,gbm,3,48,auroc,0.5830200124756068
133,133.0,133.0,133.0,new_hypertension,new_hypertension,count,gbm,3,48,auprc,0.2071421947175489
134,134.0,134.0,134.0,new_hypertension,new_hypertension,count,gbm,3,48,brier,0.3623777333262095
135,135.0,135.0,135.0,new_hypertension,new_hypertension,count,gbm,4,48,auroc,0.6495985487092325
136,136.0,136.0,136.0,new_hypertension,new_hypertension,count,gbm,4,48,auprc,0.1982142185898927
137,137.0,137.0,137.0,new_hypertension,new_hypertension,count,gbm,4,48,brier,0.3880505098675099
138,138.0,138.0,138.0,new_hypertension,new_hypertension,count,gbm,0,64,auroc,0.6228360831172993
139,139.0,139.0,139.0,new_hypertension,new_hypertension,count,gbm,0,64,auprc,0.1856715764321533
140,140.0,140.0,140.0,new_hypertension,new_hypertension,count,gbm,0,64,brier,0.3677312822424424
141,141.0,141.0,141.0,new_hypertension,new_hypertension,count,gbm,1,64,auroc,0.6368911703607053
