,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
147,147.0,147.0,147.0,lab_anemia,lab_anemia,count,gbm,3,64,auroc,0.7114722871958752
148,148.0,148.0,148.0,lab_anemia,lab_anemia,count,gbm,3,64,auprc,0.8277413216331978
149,149.0,149.0,149.0,lab_anemia,lab_anemia,count,gbm,3,64,brier,0.2498232763944682
150,150.0,150.0,150.0,lab_anemia,lab_anemia,count,gbm,4,64,auroc,0.7142235622276234
151,151.0,151.0,151.0,lab_anemia,lab_anemia,count,gbm,4,64,auprc,0.8337861132490242
152,152.0,152.0,152.0,lab_anemia,lab_anemia,count,gbm,4,64,brier,0.3926390911743223
153,153.0,153.0,153.0,lab_anemia,lab_anemia,count,gbm,0,128,auroc,0.7323550505881886
154,154.0,154.0,154.0,lab_anemia,lab_anemia,count,gbm,0,128,auprc,0.842316113047761
155,155.0,155.0,155.0,lab_anemia,lab_anemia,count,gbm,0,128,brier,0.2640337457723368
156,156.0,156.0,156.0,lab_anemia,lab_anemia,count,gbm,1,128,auroc,0.7237407317242125
157,157.0,157.0,157.0,lab_anemia,lab_anemia,count,gbm,1,128,auprc,0.8353490358664857
158,158.0,158.0,158.0,lab_anemia,lab_anemia,count,gbm,1,128,brier,0.2867221034992363
159,159.0,159.0,159.0,lab_anemia,lab_anemia,count,gbm,2,128,auroc,0.730048978856771
160,160.0,160.0,160.0,lab_anemia,lab_anemia,count,gbm,2,128,auprc,0.8493454076595888
161,161.0,161.0,161.0,lab_anemia,lab_anemia,count,gbm,2,128,brier,0.2838525618291118
162,162.0,162.0,162.0,lab_anemia,lab_anemia,count,gbm,3,128,auroc,0.7291223201563944
163,163.0,163.0,163.0,lab_anemia,lab_anemia,count,gbm,3,128,auprc,0.8490413585438688
164,164.0,164.0,164.0,lab_anemia,lab_anemia,count,gbm,3,128,brier,0.2439102782256353
165,165.0,165.0,165.0,lab_anemia,lab_anemia,count,gbm,4,128,auroc,0.7395140897878523
166,166.0,166.0,166.0,lab_anemia,lab_anemia,count,gbm,4,128,auprc,0.8526123666312855
167,167.0,167.0,167.0,lab_anemia,lab_anemia,count,gbm,4,128,brier,0.2922383161920394
168,168.0,168.0,168.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,-1,auroc,0.7393925695852863
169,169.0,169.0,169.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,-1,auprc,0.8384030277834891
170,170.0,170.0,170.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,-1,brier,0.1875182859359461
171,171.0,171.0,171.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,1,auroc,0.3865266711925613
172,172.0,172.0,172.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,1,auprc,0.617862755643823
173,173.0,173.0,173.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,1,brier,0.2500531992703102
174,174.0,174.0,174.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,1,auroc,0.4350794804929653
175,175.0,175.0,175.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,1,auprc,0.6637087214036487
176,176.0,176.0,176.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,1,brier,0.2500193344737942
177,177.0,177.0,177.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,1,auroc,0.3343040583984867
178,178.0,178.0,178.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,1,auprc,0.5998079676796038
179,179.0,179.0,179.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,1,brier,0.2500834796302403
180,180.0,180.0,180.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,1,auroc,0.6237160465895201
181,181.0,181.0,181.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,1,auprc,0.7571665802604615
182,182.0,182.0,182.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,1,brier,0.2499384339322076
183,183.0,183.0,183.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,1,auroc,0.6180398654778821
184,184.0,184.0,184.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,1,auprc,0.7536084016213611
185,185.0,185.0,185.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,1,brier,0.2498742718323743
186,186.0,186.0,186.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,2,auroc,0.4194801558964109
187,187.0,187.0,187.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,2,auprc,0.6543188020078009
188,188.0,188.0,188.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,2,brier,0.2500276283412467
189,189.0,189.0,189.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,2,auroc,0.3964707776089147
190,190.0,190.0,190.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,2,auprc,0.6182229101761578
